order_id,product_id,quantity,unit_price,revenue,product_name,category,cost,selling_price,total_cost,profit,profit_margin,customer_id,order_date,status,customer_name,city,country,month
9103,4806,5,1620.58,8102.9,Skin Cream Ultra 4806,Beauty,1346.99,1731.8,6734.95,1367.9499999999998,16.882227350701598,3312,2022-04-13,Cancelled,Danish Iqbal,Quetta,Pakistan,2022-04
9104,3860,1,922.06,922.06,Sneakers Max 3860,Fashion,807.75,1029.11,807.75,114.30999999999995,12.397240960458099,4658,2022-05-02,Pending,Hassan Ali,Rawalpindi,Pakistan,2022-05
9105,4928,7,259.65,1817.5499999999997,Tennis Racket Basic 4928,Sports,198.74,266.02,1391.18,426.36999999999966,23.458501829385696,41,2024-01-26,Shipped,Imran Siddiqui,Dubai,UAE,2024-01
9106,6662,7,450.15,3151.0499999999997,Business Book Basic 6662,Books,402.44,455.15,2817.08,333.9699999999998,10.59868932578029,8615,2022-02-21,Pending,Maryam Ali,Rawalpindi,Pakistan,2022-02
9107,3905,1,647.89,647.89,Marketing Book Basic 3905,Books,633.99,698.3,633.99,13.899999999999977,2.1454259210668445,1754,2023-09-23,Completed,Danish Mirza,Rawalpindi,Pakistan,2023-09
9108,2463,1,595.55,595.55,Jeans Plus 2463,Fashion,605.01,685.72,605.01,-9.460000000000036,-1.5884476534296093,6843,2023-03-21,Completed,Ahmed Memon,London,UK,2023-03
9109,547,5,219.58,1097.9,Air Purifier Premium 547,Home,166.18,244.42,830.9000000000001,267.0,24.319154749977226,326,2025-11-28,Completed,Fatima Hussain,Multan,Pakistan,2025-11
9110,9715,7,384.41,2690.8700000000003,Vacuum Cleaner Pro 9715,Home,266.58,395.01,1866.06,824.8100000000004,30.652168257849706,1341,2026-01-30,Completed,Hassan Ali,London,UK,2026-01
9111,2312,6,1076.19,6457.14,Air Purifier Max 2312,Home,921.81,1221.26,5530.86,926.2800000000007,14.34505059515514,6797,2024-09-06,Completed,Zainab Buriro,Lahore,Pakistan,2024-09
9112,8817,5,1447.55,7237.75,T-Shirt Plus 8817,Fashion,1337.22,1665.54,6686.1,551.6499999999996,7.621843805049906,598,2025-09-19,Shipped,Zainab Hussain,Quetta,Pakistan,2025-09
9113,2612,4,2303.97,9215.88,Cricket Bat Max 2612,Sports,1438.87,2316.92,5755.48,3460.3999999999996,37.54823196482593,1411,2026-08-18,Shipped,Zainab Mirza,Karachi,Pakistan,2026-08
9114,7429,7,2074.96,14524.720000000001,Air Purifier Premium 7429,Home,1411.17,2224.81,9878.19,4646.530000000001,31.990496202336434,2052,2026-05-21,Cancelled,Hussain Khan,Dubai,UAE,2026-05
9115,4645,3,1887.88,5663.64,Cricket Bat Ultra 4645,Sports,1330.46,2053.58,3991.38,1672.2600000000002,29.526241074644577,4798,2022-04-06,Completed,Ayesha Sheikh,Lahore,Pakistan,2022-04
9116,2635,7,116.85,817.9499999999999,Skin Cream Pro 2635,Beauty,98.82,118.21,691.74,126.20999999999992,15.430038510911418,2161,2024-01-15,Shipped,Hira Siddiqui,Islamabad,Pakistan,2024-01
9117,4236,4,975.49,3901.96,Backpack Max 4236,Fashion,682.5,1048.38,2730.0,1171.96,30.035161816112925,1875,2023-06-15,Shipped,Imran Chaudhry,Sukkur,Pakistan,2023-06
9118,6733,4,1561.34,6245.36,Smartphone Ultra 6733,Electronics,1130.54,1689.33,4522.16,1723.1999999999998,27.59168406625078,1885,2023-03-03,Pending,Danish Qureshi,Doha,Qatar,2023-03
9119,2017,6,1296.58,7779.48,Football Basic 2017,Sports,1025.65,1448.64,6153.900000000001,1625.579999999999,20.895741103518475,8670,2024-07-26,Pending,Usman Chaudhry,Karachi,Pakistan,2024-07
9120,8880,5,1387.85,6939.25,Shampoo Plus 8880,Beauty,1294.52,1458.82,6472.6,466.64999999999964,6.724790143026979,8150,2022-04-04,Completed,Fahad Ali,Faisalabad,Pakistan,2022-04
9121,6083,7,1154.81,8083.67,Microwave Max 6083,Home,1022.66,1206.56,7158.62,925.0500000000002,11.443440912357879,2946,2023-01-07,Completed,Sara Siddiqui,Karachi,Pakistan,2023-01
9122,2601,7,605.27,4236.889999999999,Fan Premium 2601,Home,524.77,695.47,3673.39,563.4999999999995,13.29984965387347,6463,2022-12-09,Cancelled,Hamza Memon,Dubai,UAE,2022-12
9123,4696,5,1292.44,6462.200000000001,Watch Pro 4696,Fashion,924.97,1336.39,4624.85,1837.3500000000004,28.43226764878834,6979,2026-06-29,Shipped,Maham Buriro,Karachi,Pakistan,2026-06
9124,7314,3,930.3,2790.8999999999996,Backpack Ultra 7314,Fashion,914.53,1015.25,2743.59,47.30999999999949,1.6951521014726252,2473,2026-04-03,Cancelled,Ali Memon,Toronto,Canada,2026-04
9125,2211,5,1208.47,6042.35,Novel Premium 2211,Books,889.73,1323.81,4448.65,1593.7000000000007,26.375499598666092,5860,2025-03-21,Completed,Imran Shah,Quetta,Pakistan,2025-03
9126,7968,7,270.01,1890.07,Business Book Pro 7968,Books,207.62,273.93,1453.3400000000001,436.7299999999998,23.10655160919965,593,2024-01-09,Shipped,Ayesha Malik,Faisalabad,Pakistan,2024-01
9127,774,7,1723.01,12061.07,Cricket Bat Plus 774,Sports,1349.61,1972.6,9447.269999999999,2613.800000000001,21.671377415104974,3755,2024-10-25,Completed,Maryam Siddiqui,Islamabad,Pakistan,2024-10
9128,7647,7,755.86,5291.02,Sneakers Basic 7647,Fashion,593.8,818.48,4156.599999999999,1134.420000000001,21.440478395470077,5991,2025-01-17,Completed,Maryam Ali,Faisalabad,Pakistan,2025-01
9129,1227,4,1532.39,6129.56,Programming Book Premium 1227,Books,1363.93,1669.95,5455.72,673.8400000000001,10.993284999249541,7599,2022-08-20,Completed,Zainab Siddiqui,Hyderabad,Pakistan,2022-08
9130,7900,7,725.47,5078.29,T-Shirt Ultra 7900,Fashion,597.1,771.58,4179.7,898.5900000000001,17.694735826429767,3721,2022-12-11,Shipped,Hussain Hussain,Faisalabad,Pakistan,2022-12
9131,703,3,828.56,2485.68,Programming Book Max 703,Books,682.98,937.99,2048.94,436.7399999999998,17.57024234817031,1145,2025-09-02,Shipped,Imran Siddiqui,Sukkur,Pakistan,2025-09
9132,7877,6,335.1,2010.6000000000001,T-Shirt Ultra 7877,Fashion,339.85,377.78,2039.1000000000001,-28.5,-1.4174873172187406,7093,2026-04-03,Completed,Zainab Mirza,Islamabad,Pakistan,2026-04
9133,429,2,1599.8,3199.6,Tablet Basic 429,Electronics,1258.29,1865.27,2516.58,683.02,21.347043380422555,7110,2026-07-03,Completed,Ayesha Ahmed,Toronto,Canada,2026-07
9134,5057,3,1387.07,4161.21,Marketing Book Plus 5057,Books,1021.29,1427.81,3063.87,1097.3400000000001,26.370695062253528,1016,2023-03-01,Completed,Sana Ahmed,Lahore,Pakistan,2023-03
9135,967,1,893.38,893.38,Shampoo Pro 967,Beauty,678.29,1033.78,678.29,215.09000000000003,24.075981105464646,1795,2025-09-20,Shipped,Hira Chaudhry,Hyderabad,Pakistan,2025-09
9136,1578,3,1472.41,4417.2300000000005,Tablet Premium 1578,Electronics,1277.74,1563.16,3833.2200000000003,584.0100000000002,13.221181600233633,2776,2025-02-20,Completed,Maryam Qureshi,Dubai,UAE,2025-02
9137,3398,3,262.34,787.02,Coffee Maker Max 3398,Home,188.92,307.01,566.76,220.26,27.986582297781503,819,2024-08-16,Completed,Hussain Hussain,Peshawar,Pakistan,2024-08
9138,9108,2,534.1,1068.2,Jacket Plus 9108,Fashion,481.14,569.0,962.28,105.92000000000007,9.915746114959752,7847,2022-09-20,Completed,Hassan Sheikh,Dubai,UAE,2022-09
9139,5318,1,1004.55,1004.55,Running Shoes Plus 5318,Sports,769.26,1135.96,769.26,235.28999999999996,23.42242795281469,9680,2025-03-05,Pending,Hassan Siddiqui,Karachi,Pakistan,2025-03
9140,2158,3,752.66,2257.98,Novel Basic 2158,Books,656.85,792.43,1970.5500000000002,287.42999999999984,12.729519304865402,8425,2022-06-20,Completed,Hassan Qureshi,Doha,Qatar,2022-06
9141,4723,5,1651.23,8256.15,Blender Max 4723,Home,1342.55,1710.95,6712.75,1543.3999999999996,18.693943302871187,1721,2024-06-21,Completed,Imran Khan,Quetta,Pakistan,2024-06
9142,625,6,2102.83,12616.98,Marketing Book Plus 625,Books,1296.76,2109.49,7780.5599999999995,4836.42,38.33262793473558,2697,2023-08-04,Completed,Danish Mirza,Quetta,Pakistan,2023-08
9143,9014,7,1279.18,8954.26,Perfume Ultra 9014,Beauty,1191.19,1329.99,8338.33,615.9300000000003,6.87862536937726,2648,2022-03-04,Completed,Imran Buriro,New York,USA,2022-03
9144,8303,3,930.83,2792.4900000000002,Hair Dryer Ultra 8303,Beauty,840.14,938.36,2520.42,272.07000000000016,9.742917611164236,4612,2023-09-26,Cancelled,Ayesha Malik,Multan,Pakistan,2023-09
9145,9051,5,1403.88,7019.400000000001,Vacuum Cleaner Basic 9051,Home,909.15,1418.55,4545.75,2473.6500000000005,35.24019146935636,102,2026-01-15,Completed,Fatima Memon,Karachi,Pakistan,2026-01
9146,1827,1,838.85,838.85,Tennis Racket Max 1827,Sports,781.93,940.23,781.93,56.92000000000007,6.78548012159505,2240,2025-07-30,Pending,Fahad Raza,Dubai,UAE,2025-07
9147,1837,7,819.06,5733.42,Yoga Mat Pro 1837,Sports,679.73,900.11,4758.110000000001,975.3099999999995,17.01096378775669,6770,2023-02-01,Completed,Bilal Qureshi,Sukkur,Pakistan,2023-02
9148,1085,3,405.67,1217.01,Data Science Book Premium 1085,Books,285.81,444.89,857.4300000000001,359.5799999999999,29.54618285798801,6592,2025-06-12,Cancelled,Sara Memon,Rawalpindi,Pakistan,2025-06
9149,8671,7,847.71,5933.97,Data Science Book Ultra 8671,Books,590.57,939.94,4133.990000000001,1799.9799999999996,30.333486687664408,7600,2023-06-16,Completed,Ayesha Raza,Sukkur,Pakistan,2023-06
9150,5994,4,1441.38,5765.52,Dumbbells Premium 5994,Sports,935.06,1500.01,3740.24,2025.2800000000007,35.12744730744149,4230,2023-12-02,Shipped,Ayesha Shah,Sukkur,Pakistan,2023-12
9151,5638,5,777.54,3887.7,Tablet Max 5638,Electronics,550.38,856.78,2751.9,1135.7999999999997,29.215217223551193,207,2026-03-31,Cancelled,Bilal Ali,Toronto,Canada,2026-03
9152,5660,4,669.57,2678.28,Jeans Ultra 5660,Fashion,524.04,677.59,2096.16,582.1200000000003,21.73484475110893,9790,2024-05-19,Completed,Hira Chaudhry,Faisalabad,Pakistan,2024-05
9153,7380,1,1869.04,1869.04,Hair Dryer Basic 7380,Beauty,1355.76,2001.56,1355.76,513.28,27.462226597611604,5171,2025-06-20,Shipped,Maryam Memon,Lahore,Pakistan,2025-06
9154,9203,3,117.78,353.34000000000003,Running Shoes Basic 9203,Sports,83.65,131.47,250.95000000000002,102.39000000000001,28.97775513669554,9117,2026-08-01,Completed,Hassan Ahmed,Faisalabad,Pakistan,2026-08
9155,7910,2,1808.71,3617.42,Jacket Premium 7910,Fashion,1481.41,1851.99,2962.82,654.5999999999999,18.095769913363664,8481,2024-07-21,Completed,Hassan Khan,Multan,Pakistan,2024-07
9156,2538,5,956.63,4783.15,Coffee Maker Max 2538,Home,657.98,1004.25,3289.9,1493.2499999999995,31.218966580600643,1228,2024-04-08,Completed,Danish Sheikh,Islamabad,Pakistan,2024-04
9157,4023,3,1075.69,3227.07,Blender Max 4023,Home,936.15,1198.5,2808.45,418.62000000000035,12.972138813226868,7872,2023-03-07,Completed,Saad Khan,Faisalabad,Pakistan,2023-03
9158,9836,6,796.89,4781.34,Air Conditioner Premium 9836,Home,608.66,809.61,3651.96,1129.38,23.62057498525518,6477,2024-10-16,Shipped,Imran Buriro,Hyderabad,Pakistan,2024-10
9159,4247,2,1713.96,3427.92,Keyboard Plus 4247,Electronics,1187.93,1869.04,2375.86,1052.06,30.69091460710868,8039,2025-10-27,Completed,Imran Ali,Rawalpindi,Pakistan,2025-10
9160,7779,4,306.1,1224.4,Business Book Ultra 7779,Books,296.03,353.51,1184.12,40.2800000000002,3.289774583469471,7040,2026-05-30,Completed,Usman Chaudhry,Quetta,Pakistan,2026-05
9161,7549,3,167.09,501.27,Data Science Book Max 7549,Books,148.25,171.86,444.75,56.51999999999998,11.27536058411634,682,2024-06-24,Completed,Omar Shah,London,UK,2024-06
9162,9742,1,1234.38,1234.38,Blender Plus 9742,Home,907.27,1291.46,907.27,327.1100000000001,26.499943291368954,1046,2023-03-04,Cancelled,Fahad Malik,Karachi,Pakistan,2023-03
9163,8231,7,738.31,5168.17,Programming Book Max 8231,Books,711.26,862.74,4978.82,189.35000000000036,3.6637726700166664,2830,2024-07-14,Returned,Zainab Buriro,Doha,Qatar,2024-07
9164,6075,5,171.7,858.5,Smartphone Pro 6075,Electronics,123.78,197.23,618.9,239.60000000000002,27.90914385556203,2041,2026-08-11,Pending,Imran Malik,Quetta,Pakistan,2026-08
9165,4392,7,2234.28,15639.960000000001,Business Book Plus 4392,Books,1496.12,2270.58,10472.84,5167.120000000001,33.0379361584045,5212,2022-11-18,Completed,Fahad Shah,London,UK,2022-11
9166,233,1,1704.82,1704.82,Smartphone Premium 233,Electronics,1475.56,1991.4,1475.56,229.26,13.447754015086636,9923,2024-10-29,Completed,Sana Raza,Faisalabad,Pakistan,2024-10
9167,2468,6,1814.31,10885.86,Vacuum Cleaner Basic 2468,Home,1443.1,1945.63,8658.599999999999,2227.260000000002,20.460119825167713,5109,2024-01-14,Shipped,Sana Sheikh,Peshawar,Pakistan,2024-01
9168,4551,6,259.42,1556.52,Shampoo Max 4551,Beauty,244.35,302.04,1466.1,90.42000000000007,5.8091126358800445,3382,2025-06-13,Shipped,Hassan Mirza,Rawalpindi,Pakistan,2025-06
9169,6695,5,115.65,578.25,Marketing Book Basic 6695,Books,81.52,118.64,407.59999999999997,170.65000000000003,29.511456982274108,7576,2023-08-28,Completed,Imran Iqbal,Rawalpindi,Pakistan,2023-08
9170,9610,1,752.33,752.33,Jacket Max 9610,Fashion,543.27,861.05,543.27,209.06000000000006,27.78833756463255,4860,2024-03-17,Shipped,Sana Malik,Faisalabad,Pakistan,2024-03
9171,7795,6,510.56,3063.36,Backpack Max 7795,Fashion,340.18,543.15,2041.08,1022.2800000000002,33.371200250705115,9197,2023-05-13,Completed,Omar Raza,Sukkur,Pakistan,2023-05
9172,1685,4,1143.18,4572.72,Hair Dryer Plus 1685,Beauty,701.15,1145.62,2804.6,1768.1200000000003,38.66670165678197,4331,2026-06-14,Completed,Imran Ali,Peshawar,Pakistan,2026-06
9173,7650,7,1741.04,12187.279999999999,Vacuum Cleaner Plus 7650,Home,1284.82,1833.27,8993.74,3193.539999999999,26.203878141800296,7168,2024-03-13,Completed,Hira Ahmed,Sukkur,Pakistan,2024-03
9174,9118,1,1577.29,1577.29,Cricket Bat Ultra 9118,Sports,1290.37,1732.71,1290.37,286.9200000000001,18.19069416530886,814,2026-03-21,Returned,Sana Raza,London,UK,2026-03
9175,3905,6,631.93,3791.58,Marketing Book Basic 3905,Books,633.99,698.3,3803.94,-12.360000000000127,-0.3259854730745527,4817,2025-11-25,Completed,Usman Shah,Doha,Qatar,2025-11
9176,2432,3,980.03,2940.09,Blender Ultra 2432,Home,785.11,987.26,2355.33,584.7600000000002,19.889187065702078,4305,2024-05-09,Completed,Sara Khan,Islamabad,Pakistan,2024-05
9177,1824,5,171.58,857.9000000000001,Backpack Max 1824,Fashion,124.69,182.9,623.45,234.45000000000005,27.328359948711974,5905,2023-06-20,Shipped,Danish Siddiqui,Quetta,Pakistan,2023-06
9178,1272,4,675.17,2700.68,Data Science Book Basic 1272,Books,549.85,675.53,2199.4,501.27999999999975,18.561251240428327,7674,2024-08-12,Completed,Maryam Siddiqui,New York,USA,2024-08
9179,5004,4,561.5,2246.0,Programming Book Premium 5004,Books,538.95,653.5,2155.8,90.19999999999982,4.016028495102396,38,2023-02-21,Pending,Hira Sheikh,Rawalpindi,Pakistan,2023-02
9180,9439,1,261.09,261.09,Headphones Ultra 9439,Electronics,242.15,268.71,242.15,18.93999999999997,7.254203531349332,3052,2024-04-20,Shipped,Fatima Ali,London,UK,2024-04
9181,2830,3,1618.39,4855.17,Keyboard Premium 2830,Electronics,1195.71,1843.54,3587.13,1268.04,26.11731412082378,4507,2026-02-03,Completed,Maham Siddiqui,Doha,Qatar,2026-02
9182,540,1,1179.67,1179.67,Novel Pro 540,Books,1072.37,1309.12,1072.37,107.30000000000018,9.095764069612704,6484,2025-02-11,Completed,Maham Buriro,Hyderabad,Pakistan,2025-02
9183,3152,4,239.17,956.68,Headphones Max 3152,Electronics,161.32,252.46,645.28,311.4,32.55006898858552,1137,2025-08-02,Completed,Bilal Siddiqui,Doha,Qatar,2025-08
9184,472,7,1851.88,12963.16,Skin Cream Pro 472,Beauty,1403.48,1907.17,9824.36,3138.7999999999993,24.21323195887422,7023,2024-07-17,Shipped,Danish Qureshi,London,UK,2024-07
9185,6850,2,1310.27,2620.54,Monitor Plus 6850,Electronics,965.8,1400.91,1931.6,688.94,26.290001297442515,7316,2024-08-15,Completed,Sana Ahmed,Peshawar,Pakistan,2024-08
9186,992,1,1453.56,1453.56,Cricket Bat Basic 992,Sports,1072.82,1679.07,1072.82,380.74,26.19362117834833,5380,2024-10-13,Completed,Sana Mirza,Sukkur,Pakistan,2024-10
9187,3231,2,167.58,335.16,Laptop Max 3231,Electronics,127.11,197.01,254.22,80.94000000000003,24.149659863945587,7814,2025-02-26,Cancelled,Maryam Shah,Faisalabad,Pakistan,2025-02
9188,7458,3,787.32,2361.96,Jeans Basic 7458,Fashion,574.1,802.69,1722.3000000000002,639.6599999999999,27.081745668851287,5143,2023-04-23,Shipped,Sana Malik,Dubai,UAE,2023-04
9189,8032,6,924.71,5548.26,Jeans Basic 8032,Fashion,863.58,1037.69,5181.4800000000005,366.77999999999975,6.610721199078625,9997,2022-05-24,Completed,Ali Malik,Toronto,Canada,2022-05
9190,135,1,966.21,966.21,Programming Book Basic 135,Books,919.21,1016.35,919.21,47.0,4.864366959563656,506,2023-01-05,Completed,Bilal Buriro,Toronto,Canada,2023-01
9191,3931,5,1047.11,5235.549999999999,Running Shoes Basic 3931,Sports,691.23,1083.55,3456.15,1779.3999999999992,33.98687816943777,4629,2025-06-04,Completed,Fatima Ahmed,Quetta,Pakistan,2025-06
9192,3207,2,615.74,1231.48,Programming Book Max 3207,Books,481.9,644.57,963.8,267.68000000000006,21.736447201741,7227,2026-06-13,Completed,Sara Khan,Hyderabad,Pakistan,2026-06
9193,1702,3,1201.81,3605.43,Programming Book Pro 1702,Books,1179.98,1389.11,3539.94,65.48999999999978,1.8164268894417528,871,2026-02-18,Completed,Ayesha Buriro,Peshawar,Pakistan,2026-02
9194,2426,3,492.95,1478.85,Hair Dryer Max 2426,Beauty,320.44,510.17,961.3199999999999,517.53,34.995435642560096,6678,2026-05-26,Completed,Saad Chaudhry,Dubai,UAE,2026-05
9195,4522,4,1792.05,7168.2,Business Book Pro 4522,Books,1458.93,1821.31,5835.72,1332.4799999999996,18.588767054490663,1389,2024-03-12,Completed,Zainab Chaudhry,Lahore,Pakistan,2024-03
9196,8000,2,118.94,237.88,Jeans Plus 8000,Fashion,108.14,122.73,216.28,21.599999999999994,9.080208508491674,6017,2023-05-23,Completed,Saad Ahmed,Hyderabad,Pakistan,2023-05
9197,3503,3,897.38,2692.14,Face Wash Ultra 3503,Beauty,692.65,968.54,2077.95,614.19,22.814192426842588,9077,2025-11-27,Cancelled,Omar Mirza,Quetta,Pakistan,2025-11
9198,3156,3,642.95,1928.8500000000001,Programming Book Ultra 3156,Books,490.47,730.68,1471.41,457.44000000000005,23.715685512092698,2432,2023-11-15,Completed,Fahad Memon,Lahore,Pakistan,2023-11
9199,3202,2,879.27,1758.54,Data Science Book Ultra 3202,Books,764.19,931.68,1528.38,230.15999999999985,13.0881299259613,1959,2024-08-22,Completed,Ahmed Mirza,Toronto,Canada,2024-08
9200,8957,4,1634.28,6537.12,Marketing Book Pro 8957,Books,1461.32,1711.14,5845.28,691.8400000000001,10.583253787600658,6123,2026-04-25,Completed,Hassan Memon,Toronto,Canada,2026-04
9201,1996,1,1487.99,1487.99,Jeans Max 1996,Fashion,1395.85,1670.72,1395.85,92.1400000000001,6.19224591563116,3631,2022-03-03,Pending,Usman Ali,Doha,Qatar,2022-03
9202,7577,7,1345.79,9420.529999999999,Microwave Basic 7577,Home,1052.77,1422.25,7369.389999999999,2051.1399999999994,21.773084953818945,7923,2025-08-18,Completed,Fahad Mirza,Quetta,Pakistan,2025-08
9203,2398,4,984.71,3938.84,Perfume Pro 2398,Beauty,849.06,1003.5,3396.24,542.6000000000004,13.775629373114937,1335,2022-01-22,Completed,Ahmed Iqbal,Toronto,Canada,2022-01
9204,8000,7,111.34,779.38,Jeans Plus 8000,Fashion,108.14,122.73,756.98,22.399999999999977,2.874079396443324,7899,2024-10-12,Pending,Maham Iqbal,New York,USA,2024-10
9205,7541,5,1354.06,6770.299999999999,Jeans Plus 7541,Fashion,1159.21,1456.25,5796.05,974.2499999999991,14.390056570609858,8190,2022-08-03,Completed,Ayesha Mirza,Karachi,Pakistan,2022-08
9206,2426,5,488.53,2442.6499999999996,Hair Dryer Max 2426,Beauty,320.44,510.17,1602.2,840.4499999999996,34.40730354328289,7493,2025-07-20,Completed,Bilal Buriro,Rawalpindi,Pakistan,2025-07
9207,7646,1,532.26,532.26,Marketing Book Basic 7646,Books,427.18,553.72,427.18,105.07999999999998,19.742231240371243,3012,2026-06-22,Completed,Hamza Chaudhry,Hyderabad,Pakistan,2026-06
9208,1831,7,789.64,5527.48,Jacket Basic 1831,Fashion,665.45,834.1,4658.150000000001,869.329999999999,15.727420090167655,7249,2024-07-09,Shipped,Danish Buriro,Doha,Qatar,2024-07
9209,4230,1,1002.98,1002.98,Hair Dryer Pro 4230,Beauty,753.97,1079.38,753.97,249.01,24.827015493828387,3723,2026-06-09,Cancelled,Hira Mirza,Doha,Qatar,2026-06
9210,3536,2,1745.59,3491.18,Hair Dryer Max 3536,Beauty,1169.54,1826.98,2339.08,1152.1,33.00030362227098,4279,2025-03-19,Pending,Fahad Malik,Dubai,UAE,2025-03
9211,2892,2,768.49,1536.98,Novel Premium 2892,Books,534.56,786.59,1069.12,467.8600000000001,30.440213926010756,7425,2022-03-12,Completed,Hussain Buriro,Multan,Pakistan,2022-03
9212,5830,7,349.8,2448.6,Marketing Book Pro 5830,Books,296.44,355.27,2075.08,373.52,15.254431103487706,9264,2023-09-08,Completed,Usman Mirza,Karachi,Pakistan,2023-09
9213,6242,6,573.98,3443.88,Watch Pro 6242,Fashion,429.2,627.74,2575.2,868.6800000000003,25.223875396355282,5975,2023-09-18,Completed,Hussain Iqbal,London,UK,2023-09
9214,8686,3,1956.12,5868.36,Shampoo Premium 8686,Beauty,1495.48,2044.45,4486.4400000000005,1381.9199999999992,23.54865754657177,9763,2026-05-26,Completed,Ali Buriro,Hyderabad,Pakistan,2026-05
9215,6602,6,528.13,3168.7799999999997,Hair Dryer Ultra 6602,Beauty,358.87,579.99,2153.2200000000003,1015.5599999999995,32.048927347433384,5955,2026-05-23,Completed,Zainab Siddiqui,New York,USA,2026-05
9216,3461,2,944.57,1889.14,Data Science Book Premium 3461,Books,850.72,964.69,1701.44,187.70000000000005,9.935737954836595,8361,2025-08-08,Completed,Danish Ahmed,Lahore,Pakistan,2025-08
9217,5505,3,1616.71,4850.13,Webcam Pro 5505,Electronics,1386.26,1658.81,4158.78,691.3500000000004,14.254257102386953,507,2024-07-25,Completed,Usman Malik,Toronto,Canada,2024-07
9218,4761,4,2143.3,8573.2,Dumbbells Plus 4761,Sports,1486.66,2225.71,5946.64,2626.5600000000004,30.636868380534693,1974,2022-04-14,Cancelled,Ali Qureshi,Lahore,Pakistan,2022-04
9219,7542,7,113.64,795.48,Tennis Racket Ultra 7542,Sports,83.32,123.07,583.24,212.24,26.680746216121086,2183,2025-09-03,Completed,Sana Mirza,Toronto,Canada,2025-09
9220,6659,1,1502.0,1502.0,Dumbbells Basic 6659,Sports,1124.86,1613.83,1124.86,377.1400000000001,25.109187749667118,3198,2023-11-29,Completed,Sana Ali,Dubai,UAE,2023-11
9221,4208,4,519.21,2076.84,Marketing Book Plus 4208,Books,373.76,535.2,1495.04,581.8000000000002,28.013713141118245,2756,2022-12-12,Completed,Ayesha Buriro,Hyderabad,Pakistan,2022-12
9222,5109,4,20.33,81.32,Tennis Racket Basic 5109,Sports,18.58,23.72,74.32,7.0,8.607968519429415,6989,2025-12-06,Completed,Ahmed Khan,Rawalpindi,Pakistan,2025-12
9223,6494,5,228.92,1144.6,Backpack Max 6494,Fashion,205.75,244.8,1028.75,115.84999999999991,10.121439804298438,9950,2022-06-24,Returned,Hussain Raza,Lahore,Pakistan,2022-06
9224,4811,3,1131.72,3395.16,Cricket Bat Basic 4811,Sports,1065.16,1277.34,3195.4800000000005,199.67999999999938,5.8813133990739574,1734,2024-12-02,Completed,Zainab Shah,Karachi,Pakistan,2024-12
9225,5127,4,321.1,1284.4,Blender Ultra 5127,Home,305.4,341.43,1221.6,62.80000000000018,4.889442541264417,2248,2023-07-14,Cancelled,Hamza Hussain,Lahore,Pakistan,2023-07
9226,3381,1,163.07,163.07,Tablet Max 3381,Electronics,108.96,176.97,108.96,54.11,33.182069050101184,9266,2025-10-24,Cancelled,Hussain Memon,New York,USA,2025-10
9227,3190,7,2269.23,15884.61,Dumbbells Pro 3190,Sports,1464.19,2399.54,10249.33,5635.280000000001,35.47635100893255,3733,2025-03-18,Shipped,Ayesha Raza,New York,USA,2025-03
9228,7700,7,837.87,5865.09,Keyboard Pro 7700,Electronics,734.29,969.64,5140.03,725.0600000000004,12.362299640755731,6985,2022-11-01,Shipped,Saad Malik,Peshawar,Pakistan,2022-11
9229,1312,1,103.48,103.48,Skin Cream Pro 1312,Beauty,88.79,104.63,88.79,14.689999999999998,14.195979899497486,1926,2026-04-25,Completed,Sara Khan,Doha,Qatar,2026-04
9230,3125,2,52.45,104.9,Headphones Pro 3125,Electronics,46.33,55.95,92.66,12.240000000000009,11.668255481410876,8997,2022-04-22,Cancelled,Hassan Mirza,Peshawar,Pakistan,2022-04
9231,1894,1,561.76,561.76,Jacket Plus 1894,Fashion,425.5,628.26,425.5,136.26,24.255909997151807,4740,2025-08-14,Completed,Bilal Hussain,Rawalpindi,Pakistan,2025-08
9232,2022,5,486.8,2434.0,Keyboard Plus 2022,Electronics,450.68,502.1,2253.4,180.5999999999999,7.419884963023825,8729,2024-05-20,Shipped,Hassan Ali,Faisalabad,Pakistan,2024-05
9233,4909,4,277.03,1108.12,Business Book Premium 4909,Books,222.19,290.89,888.76,219.3599999999999,19.79568999747319,1,2023-11-25,Cancelled,Ahmed Buriro,Karachi,Pakistan,2023-11
9234,1728,5,262.25,1311.25,T-Shirt Basic 1728,Fashion,212.89,285.93,1064.4499999999998,246.80000000000018,18.82173498570068,5443,2023-09-24,Completed,Hussain Mirza,Rawalpindi,Pakistan,2023-09
9235,1999,5,1303.42,6517.1,Perfume Plus 1999,Beauty,948.07,1461.52,4740.35,1776.75,27.26289300455724,8036,2025-08-19,Completed,Sara Mirza,Hyderabad,Pakistan,2025-08
9236,9067,4,1298.3,5193.2,Microwave Plus 9067,Home,899.96,1445.82,3599.84,1593.3599999999997,30.681660633135632,1425,2026-01-14,Shipped,Bilal Qureshi,Faisalabad,Pakistan,2026-01
9237,9627,6,995.4,5972.4,Hair Dryer Premium 9627,Beauty,803.23,1160.6,4819.38,1153.0199999999995,19.305806710869998,8828,2025-12-09,Completed,Zainab Iqbal,London,UK,2025-12
