customer_id,customer_name,total_revenue,total_profit,total_orders,total_quantity
2308,Sana Siddiqui,1566.52,503.8799999999999,1,2
6265,Sara Siddiqui,1564.51,171.10999999999993,2,5
9868,Hamza Buriro,1564.18,388.84000000000015,1,2
8411,Saad Memon,1562.36,49.27999999999997,1,4
2423,Maham Buriro,1561.8000000000002,377.7900000000002,1,3
5291,Sara Malik,1561.34,386.1999999999998,1,2
9344,Omar Shah,1554.1999999999998,504.5499999999997,1,5
5365,Fatima Chaudhry,1553.3,69.78999999999996,1,7
8699,Zainab Ahmed,1553.02,485.5899999999999,1,7
5715,Maryam Ali,1551.75,340.8499999999999,1,5
7563,Hassan Ali,1550.92,340.70000000000005,1,2
640,Ali Mirza,1550.16,397.76,1,4
6316,Ali Sheikh,1548.69,394.5600000000002,1,3
2869,Bilal Chaudhry,1546.87,452.56999999999994,1,1
6424,Ayesha Buriro,1544.3000000000002,298.8000000000002,1,5
1775,Hamza Hussain,1543.95,466.45000000000005,1,5
5181,Ayesha Hussain,1543.78,529.65,1,1
7633,Imran Chaudhry,1543.42,270.1400000000001,2,5
6882,Fahad Hussain,1541.94,194.57999999999993,1,6
8163,Hussain Shah,1538.64,406.20000000000005,1,4
7425,Hussain Buriro,1536.98,467.8600000000001,1,2
3035,Hassan Iqbal,1533.71,548.02,1,1
8083,Hamza Ali,1532.74,354.52,1,1
9345,Sara Hussain,1530.87,145.9599999999998,1,1
9574,Bilal Memon,1530.39,383.6500000000001,1,1
904,Ali Sheikh,1529.64,276.20000000000005,1,4
3421,Bilal Mirza,1525.38,517.5800000000002,1,2
7951,Saad Hussain,1522.12,373.67999999999984,1,4
2215,Maham Chaudhry,1521.9,289.2600000000002,1,3
2668,Maryam Ali,1521.6299999999999,166.64999999999986,1,3
1115,Bilal Iqbal,1520.65,296.25,1,5
9134,Hassan Raza,1520.04,309.41999999999985,1,6
6546,Ahmed Mirza,1519.33,244.30999999999995,1,1
6626,Usman Chaudhry,1517.58,66.74000000000001,1,2
6238,Danish Memon,1513.44,311.82000000000016,1,2
4673,Saad Khan,1512.24,420.1199999999999,1,3
1787,Hira Malik,1510.29,384.4799999999998,2,9
5540,Sara Khan,1509.3400000000001,460.44,2,2
4260,Imran Malik,1508.3,0.03999999999996362,1,2
2119,Imran Ali,1508.1299999999999,487.5899999999999,1,3
2992,Imran Mirza,1504.88,-33.319999999999936,1,4
7841,Imran Chaudhry,1504.83,354.29999999999995,1,3
545,Hira Ahmed,1503.8100000000002,333.9000000000003,1,7
4105,Hamza Chaudhry,1499.99,452.43000000000006,1,1
653,Maryam Memon,1497.7,136.4200000000002,2,7
8440,Hussain Ahmed,1496.7599999999998,551.6299999999999,2,7
6133,Hamza Memon,1494.78,285.28,1,1
8879,Maryam Ahmed,1494.35,-81.85000000000014,1,5
757,Sara Malik,1493.5100000000002,421.7900000000001,2,11
2382,Ahmed Shah,1490.93,368.69000000000005,1,7
677,Fatima Chaudhry,1490.52,309.96000000000004,1,3
9510,Ahmed Ali,1489.82,240.91999999999985,1,1
9336,Hussain Mirza,1487.68,446.4000000000001,1,4
20,Bilal Hussain,1486.74,439.02,1,6
5892,Danish Raza,1486.12,306.4499999999998,1,1
4410,Maham Ahmed,1485.78,308.15999999999985,1,3
1064,Hamza Hussain,1484.6100000000001,413.3700000000001,1,3
5564,Bilal Ahmed,1483.44,223.82000000000016,1,1
9735,Ali Ali,1482.9,157.24,1,1
1738,Bilal Shah,1482.02,436.3899999999999,1,1
8472,Usman Mirza,1480.92,116.55000000000018,1,7
7143,Usman Buriro,1480.0,205.72000000000003,1,2
6330,Ahmed Shah,1479.78,518.46,1,3
5541,Ahmed Iqbal,1475.07,25.480000000000018,1,1
6234,Danish Shah,1472.8700000000001,441.0700000000001,2,2
6067,Hamza Sheikh,1471.16,458.6600000000001,1,2
2513,Fahad Ali,1470.43,76.0,1,1
684,Hamza Siddiqui,1468.02,307.6099999999999,1,1
5589,Sana Sheikh,1465.52,413.3599999999999,1,4
1491,Sara Khan,1464.82,467.7399999999999,1,1
3231,Hussain Siddiqui,1463.4,117.24000000000001,1,6
7311,Usman Qureshi,1462.8,275.0,1,4
5732,Sana Chaudhry,1462.7,409.1100000000001,1,1
2181,Ali Buriro,1462.52,423.72,1,1
6996,Hussain Mirza,1462.4399999999998,291.75999999999976,1,7
7643,Ahmed Malik,1462.39,76.87000000000012,1,1
715,Bilal Buriro,1459.69,115.24000000000001,1,1
4872,Zainab Shah,1457.68,155.51999999999998,1,1
3174,Sana Iqbal,1457.23,319.6,2,3
4180,Hira Chaudhry,1455.96,204.42000000000007,1,6
5638,Hassan Memon,1454.07,131.96000000000004,1,1
7272,Sana Chaudhry,1453.83,104.30999999999995,1,3
7564,Ahmed Siddiqui,1448.68,508.6,1,4
108,Sara Malik,1448.34,511.4399999999998,1,3
3943,Danish Ahmed,1445.91,332.9000000000001,1,1
8876,Danish Malik,1445.42,383.52,1,2
8447,Hassan Siddiqui,1444.94,365.3600000000001,1,2
7351,Ahmed Khan,1444.72,215.8800000000001,1,4
7681,Omar Iqbal,1443.09,109.15999999999985,1,1
6055,Bilal Khan,1442.28,163.27999999999997,1,2
4943,Usman Raza,1442.27,8.819999999999936,1,1
4478,Fahad Shah,1442.12,-4.650000000000091,1,1
3020,Ayesha Shah,1442.04,215.1099999999999,1,1
3870,Hira Sheikh,1441.81,9.829999999999927,1,1
1477,Imran Siddiqui,1441.13,279.1700000000001,2,8
4176,Hassan Raza,1440.95,274.63,2,4
6162,Ali Raza,1440.83,136.58999999999992,1,1
6460,Ahmed Memon,1440.53,177.66000000000008,1,7
5954,Danish Khan,1439.84,113.07999999999987,2,6
1660,Bilal Khan,1438.96,151.44000000000005,1,4
4811,Hussain Sheikh,1437.6,395.1999999999998,1,4
443,Danish Buriro,1434.52,312.20000000000005,1,4
636,Omar Ali,1432.44,132.24000000000024,1,6
6782,Ahmed Qureshi,1431.96,296.18000000000006,1,2
8666,Fatima Hussain,1431.24,459.80999999999995,1,3
4147,Ahmed Khan,1431.06,405.40999999999985,1,1
5446,Fatima Malik,1430.93,440.73,2,4
2170,Sara Sheikh,1430.9,96.87,2,3
6081,Ahmed Ahmed,1430.65,356.6300000000001,1,1
2488,Danish Mirza,1427.2,519.3,1,5
447,Zainab Iqbal,1426.0500000000002,372.8100000000002,2,6
6760,Fahad Shah,1423.36,231.57999999999993,1,2
8654,Ayesha Ali,1421.49,447.03,1,3
9784,Sara Shah,1417.78,460.6700000000001,1,7
7356,Fahad Qureshi,1416.74,464.98,1,2
1583,Hassan Siddiqui,1414.6,288.12000000000006,2,8
5474,Maham Shah,1414.04,85.63999999999987,1,4
9852,Ayesha Memon,1412.73,225.74,2,2
5873,Sana Ali,1411.3,274.3399999999999,1,2
3324,Hassan Mirza,1410.72,310.3800000000001,1,2
617,Saad Buriro,1408.48,301.68000000000006,1,4
2529,Imran Mirza,1404.5500000000002,254.44000000000023,2,7
9833,Hira Memon,1403.16,53.6400000000001,1,3
9009,Fahad Memon,1402.87,280.9699999999998,1,1
419,Danish Ahmed,1402.46,347.20000000000005,1,2
7240,Omar Mirza,1402.36,220.66999999999985,1,1
5698,Sana Chaudhry,1401.9499999999998,207.89999999999986,1,5
5682,Zainab Qureshi,1401.72,209.48000000000002,1,4
1333,Usman Raza,1401.6,36.44999999999982,1,1
9443,Zainab Memon,1401.45,443.45000000000005,1,5
929,Omar Raza,1401.3999999999999,503.79999999999984,1,5
3025,Hussain Malik,1400.58,273.65999999999985,1,3
5794,Hussain Ali,1398.75,118.21000000000001,2,3
9721,Ahmed Memon,1397.18,354.69000000000005,1,1
2873,Ali Khan,1395.5500000000002,490.45000000000016,1,5
9651,Ali Mirza,1395.13,-27.25,1,1
5361,Ayesha Hussain,1393.41,99.87000000000012,1,3
5242,Saad Malik,1392.74,249.01999999999998,1,2
9592,Fatima Ali,1391.85,365.4000000000001,1,3
342,Saad Iqbal,1391.79,410.19999999999993,1,1
4643,Ali Sheikh,1391.74,357.28,1,2
1716,Usman Buriro,1388.65,225.57000000000016,1,1
6369,Omar Raza,1388.12,391.7199999999999,1,4
1063,Sara Shah,1387.7,48.840000000000146,1,2
9750,Maryam Ali,1385.87,189.14999999999984,2,6
7595,Usman Hussain,1384.26,50.430000000000064,1,3
2919,Fahad Khan,1382.6999999999998,393.77999999999986,1,6
3253,Ayesha Malik,1381.1000000000001,462.1400000000001,1,7
4603,Maryam Iqbal,1380.9,507.1100000000001,1,1
9964,Hassan Iqbal,1380.73,299.5999999999999,1,1
1190,Saad Hussain,1379.3899999999999,203.11999999999995,2,4
8900,Fahad Ahmed,1379.1499999999999,179.99999999999977,1,5
4886,Hassan Mirza,1376.88,266.58000000000015,1,2
5651,Saad Chaudhry,1374.36,339.3799999999999,1,2
1839,Omar Buriro,1374.16,321.10000000000014,1,2
590,Bilal Khan,1374.1200000000001,225.81000000000017,1,3
8722,Bilal Sheikh,1371.94,349.81000000000006,1,1
5951,Imran Qureshi,1370.5,318.58000000000004,2,3
4213,Ahmed Siddiqui,1369.8500000000001,170.70000000000005,1,5
2637,Usman Siddiqui,1369.84,476.2399999999999,1,4
5990,Saad Sheikh,1369.15,160.60000000000014,1,1
6034,Bilal Khan,1369.04,461.92999999999995,1,1
7884,Sara Memon,1368.54,462.48,1,6
2994,Imran Raza,1366.75,308.04999999999995,1,5
8889,Danish Buriro,1365.52,501.38,1,2
2948,Zainab Buriro,1365.48,470.22,1,6
3915,Sana Qureshi,1365.28,251.16000000000008,1,4
8125,Imran Iqbal,1364.12,350.0899999999999,1,1
7051,Saad Iqbal,1363.14,189.17999999999998,2,2
8704,Hira Qureshi,1357.1,312.1700000000001,2,2
1260,Hassan Iqbal,1354.81,221.0999999999999,1,1
1965,Hira Buriro,1347.04,-13.190000000000055,1,1
3778,Maryam Ali,1347.0,470.54999999999995,1,1
1754,Danish Mirza,1345.65,201.55999999999995,2,3
1512,Omar Ahmed,1344.1200000000001,300.3000000000002,1,3
94,Hussain Qureshi,1343.3,101.03999999999996,1,1
5893,Hamza Sheikh,1343.1599999999999,92.25999999999999,1,7
5583,Sana Malik,1341.15,41.6400000000001,1,3
9905,Maryam Raza,1340.19,286.84000000000015,1,1
8038,Ali Sheikh,1339.6,105.15999999999997,2,3
1891,Ahmed Shah,1338.95,203.45000000000005,1,5
3581,Ali Buriro,1336.88,405.7600000000001,1,4
2484,Usman Qureshi,1336.58,257.18,2,6
2575,Omar Raza,1336.02,437.25,1,1
6252,Hussain Shah,1334.71,343.87,1,1
7185,Usman Ali,1334.34,6.699999999999818,1,1
4281,Saad Khan,1334.28,190.54999999999995,1,1
6078,Hira Qureshi,1334.0900000000001,11.63000000000008,2,2
6389,Imran Iqbal,1333.96,292.72,1,2
4513,Fahad Chaudhry,1333.17,33.24000000000001,1,3
1633,Zainab Hussain,1329.21,443.9000000000001,1,1
4422,Maryam Ahmed,1327.74,57.81999999999988,2,4
842,Ali Buriro,1323.54,215.70000000000005,1,6
4466,Fahad Ahmed,1322.25,-29.059999999999945,1,1
570,Sara Raza,1322.02,71.12000000000012,1,7
3200,Sana Chaudhry,1318.92,344.76000000000005,2,3
1607,Hamza Iqbal,1316.91,308.59000000000003,1,1
242,Bilal Buriro,1316.52,336.29999999999995,1,3
4362,Maham Raza,1313.08,49.90999999999997,2,13
8221,Imran Malik,1311.08,158.89999999999986,1,2
9150,Usman Ali,1310.7,189.90000000000003,2,4
8197,Sara Hussain,1308.11,260.56999999999994,1,1
2809,Maham Ahmed,1307.67,197.70000000000005,1,3
1471,Sara Iqbal,1306.98,361.3800000000001,1,6
5483,Omar Qureshi,1306.4,89.71000000000004,1,1
605,Bilal Iqbal,1305.6,312.27999999999986,1,4
6740,Omar Malik,1305.3600000000001,271.68000000000006,1,6
3315,Ayesha Malik,1305.21,-74.16000000000008,1,3
4087,Bilal Raza,1305.0,201.5999999999999,1,2
7354,Hira Raza,1302.1999999999998,196.27999999999992,2,2
1663,Ayesha Buriro,1299.85,174.24,1,1
6668,Saad Sheikh,1298.1799999999998,139.62999999999994,2,3
5243,Hassan Malik,1297.65,135.68000000000006,1,1
353,Hassan Raza,1295.53,46.51999999999998,1,1
6958,Saad Raza,1294.13,263.06999999999994,2,2
3193,Usman Raza,1293.28,308.1299999999999,2,10
2009,Bilal Ahmed,1292.77,61.41000000000008,1,1
2671,Hamza Hussain,1289.75,437.64,1,7
2843,Zainab Siddiqui,1289.56,386.31999999999994,1,1
228,Sana Raza,1289.08,75.81999999999994,1,1
700,Ali Malik,1287.9,226.5,1,3
4497,Saad Sheikh,1287.3899999999999,298.45000000000005,2,9
1276,Hira Malik,1287.32,356.69999999999993,1,2
3855,Ayesha Hussain,1286.38,286.71000000000015,1,1
5268,Fahad Chaudhry,1285.65,94.68000000000006,1,1
3842,Fahad Hussain,1284.52,451.3299999999999,1,1
2777,Hira Hussain,1283.28,286.36,1,4
4802,Hussain Shah,1282.51,310.36,1,1
4575,Ayesha Mirza,1281.15,340.75,1,5
1684,Maryam Malik,1281.07,256.03999999999996,1,1
985,Danish Ahmed,1278.89,318.18000000000006,1,1
3845,Ali Iqbal,1277.8799999999999,391.16999999999985,1,3
4962,Sara Ahmed,1277.22,233.27999999999997,1,6
1931,Zainab Hussain,1276.43,318.04000000000013,2,7
1722,Fatima Shah,1273.23,138.68000000000006,1,1
9755,Fahad Hussain,1271.46,219.13999999999987,2,9
7371,Fatima Malik,1270.75,301.85,2,3
380,Hassan Memon,1265.44,91.5,1,2
1336,Maham Mirza,1263.81,372.47,2,5
2925,Maryam Khan,1263.32,287.27,1,1
1130,Ali Iqbal,1262.72,436.5,1,2
9637,Saad Raza,1262.0,0.31999999999993634,1,4
3094,Omar Iqbal,1260.92,351.44000000000005,1,4
6016,Sara Khan,1259.91,139.23000000000002,1,3
7815,Danish Raza,1253.22,69.5,1,2
2157,Hamza Ali,1251.9,339.84000000000015,1,6
3096,Imran Khan,1250.3,316.25,1,5
2274,Sana Mirza,1250.28,434.22,1,2
1921,Fahad Sheikh,1249.37,273.6399999999999,1,1
7617,Hamza Malik,1245.6,390.8399999999999,1,4
3610,Bilal Shah,1244.07,300.8499999999999,1,1
8914,Sara Siddiqui,1243.89,47.180000000000064,1,1
7788,Imran Mirza,1243.42,424.6200000000001,1,1
1327,Saad Qureshi,1239.85,299.65,1,5
2041,Imran Malik,1237.42,345.14000000000004,2,7
1160,Fahad Buriro,1236.89,136.81000000000017,1,1
2312,Danish Ali,1236.12,289.9999999999999,1,4
9596,Usman Sheikh,1235.85,454.4399999999998,1,3
1046,Fahad Malik,1234.38,327.1100000000001,1,1
5590,Imran Hussain,1231.6,285.7399999999999,1,2
8974,Danish Khan,1230.55,287.3299999999999,1,1
2823,Maryam Khan,1229.8799999999999,255.2399999999999,1,6
5111,Hamza Ahmed,1226.84,66.40000000000003,2,5
2839,Zainab Qureshi,1225.54,253.18000000000004,2,8
7057,Hamza Mirza,1224.69,324.78,1,3
7040,Usman Chaudhry,1224.4,40.2800000000002,1,4
8142,Bilal Shah,1224.14,53.97000000000003,1,1
8717,Omar Ahmed,1223.15,214.6300000000001,1,1
1862,Maham Iqbal,1223.11,292.92999999999995,1,1
4776,Maham Ali,1222.78,407.23,1,1
9704,Ali Malik,1219.6200000000001,255.84000000000015,1,6
2516,Hamza Mirza,1218.88,76.84000000000015,1,4
6003,Sana Raza,1218.29,392.95,2,2
1121,Usman Hussain,1211.38,192.30000000000007,1,2
7319,Ali Siddiqui,1211.06,277.5,1,1
3371,Ali Chaudhry,1210.99,448.72,1,1
308,Hira Hussain,1210.74,2.8199999999999363,1,6
6375,Danish Malik,1208.31,270.77,1,1
7214,Saad Hussain,1206.84,191.93999999999983,1,3
1290,Saad Raza,1206.32,288.0799999999999,1,2
9681,Zainab Raza,1206.28,318.64,1,4
4820,Imran Raza,1203.6,215.51999999999987,1,4
4749,Omar Chaudhry,1202.91,-4.4099999999998545,1,3
6075,Hassan Mirza,1199.34,141.89999999999986,1,6
8095,Ayesha Khan,1198.93,369.47,1,1
2171,Ahmed Siddiqui,1198.78,166.38999999999987,1,1
4557,Fahad Buriro,1198.3600000000001,149.90000000000003,2,4
9437,Imran Malik,1198.28,224.79999999999995,1,2
8140,Hamza Malik,1195.86,199.92000000000002,2,2
9488,Ahmed Sheikh,1195.67,242.17999999999995,2,4
4502,Hira Siddiqui,1195.48,186.38,1,2
5389,Ayesha Siddiqui,1194.3600000000001,344.0400000000002,1,3
2790,Fatima Qureshi,1193.29,123.6099999999999,1,1
4196,Saad Sheikh,1191.96,320.0400000000001,1,2
9684,Imran Malik,1190.53,324.13,1,1
7676,Ahmed Sheikh,1189.88,52.960000000000036,1,2
7530,Imran Ahmed,1188.72,363.6600000000001,1,2
2540,Danish Sheikh,1188.31,179.9899999999999,1,1
9160,Usman Siddiqui,1185.8,295.28,1,4
4559,Omar Khan,1182.72,62.200000000000045,1,4
8296,Maham Siddiqui,1181.19,222.2700000000001,1,1
8203,Danish Shah,1180.04,198.53999999999996,1,2
2731,Fahad Khan,1178.45,214.37,1,1
531,Maham Memon,1177.46,-44.450000000000045,1,1
5129,Maham Chaudhry,1176.96,365.13,1,3
3707,Hira Malik,1176.06,315.8399999999999,1,6
9922,Maryam Raza,1173.05,288.9,1,1
7741,Zainab Sheikh,1169.35,39.75,1,5
8236,Ali Ali,1162.56,340.68000000000006,1,6
7848,Imran Malik,1162.16,183.1400000000001,1,2
8831,Ali Khan,1160.88,47.80000000000018,1,2
6293,Fahad Chaudhry,1160.7,295.58000000000004,1,1
5857,Danish Raza,1160.6,371.64999999999986,1,1
600,Danish Hussain,1159.39,274.6000000000001,2,9
8177,Hira Hussain,1157.8,431.4799999999999,1,4
7516,Maham Sheikh,1155.27,93.68000000000006,1,1
4946,Sana Mirza,1155.15,180.36000000000013,1,1
5716,Ayesha Ahmed,1154.76,115.25999999999999,1,3
7557,Ali Malik,1152.28,159.02999999999997,1,1
5164,Fahad Siddiqui,1151.6999999999998,386.6999999999998,1,3
4191,Usman Ali,1150.8100000000002,126.02000000000001,2,4
4182,Maham Ali,1150.74,58.72000000000003,1,2
3718,Ayesha Mirza,1147.88,230.3800000000001,1,1
2098,Sana Sheikh,1146.82,46.07999999999993,1,2
8147,Imran Shah,1146.0,255.9000000000001,1,6
3054,Ali Buriro,1145.16,1.3200000000001637,1,6
702,Bilal Malik,1145.03,265.9,1,1
7939,Ali Shah,1143.6499999999999,73.19999999999982,1,5
8237,Saad Chaudhry,1143.52,212.89999999999998,1,2
4529,Danish Shah,1141.74,51.180000000000064,1,3
8434,Ayesha Hussain,1141.3500000000001,218.1500000000002,1,5
4599,Imran Malik,1139.16,237.2800000000001,1,4
9897,Zainab Hussain,1136.26,-26.190000000000055,1,1
5490,Maryam Buriro,1134.75,117.93000000000006,1,3
3635,Fatima Raza,1134.6799999999998,391.47999999999996,2,6
2939,Imran Shah,1133.0,93.50999999999999,1,1
5448,Ayesha Qureshi,1131.8999999999999,369.03999999999985,1,7
5353,Zainab Hussain,1131.36,187.6199999999999,1,2
4448,Fatima Sheikh,1129.32,232.5,1,6
2949,Ali Iqbal,1128.48,326.61,1,1
6750,Hassan Memon,1128.16,137.22000000000003,2,4
8458,Bilal Chaudhry,1126.44,161.06999999999994,1,3
2468,Omar Raza,1126.36,275.69999999999993,1,2
474,Saad Ahmed,1126.15,59.74000000000001,1,1
3748,Fahad Chaudhry,1125.04,177.2199999999999,1,2
2461,Saad Chaudhry,1124.6,154.67999999999995,1,4
3365,Hassan Malik,1124.44,232.74,1,2
672,Hassan Raza,1123.5,47.75999999999999,1,6
7900,Fahad Malik,1121.78,325.31999999999994,1,1
5926,Fatima Ahmed,1119.76,302.28,1,1
3044,Ayesha Siddiqui,1117.25,273.68,2,4
9738,Ayesha Ahmed,1116.72,140.24000000000012,2,6
3828,Hassan Malik,1116.51,193.59000000000003,1,1
8375,Bilal Hussain,1115.4299999999998,68.89999999999998,2,4
3652,Imran Shah,1115.2,288.20000000000005,1,4
9115,Ahmed Siddiqui,1114.84,138.5999999999999,1,4
327,Usman Mirza,1110.84,348.53999999999996,1,6
1301,Fahad Shah,1109.8,319.9699999999999,1,1
4882,Imran Raza,1109.15,262.60000000000014,1,5
2713,Hamza Shah,1108.65,179.19000000000005,1,3
6752,Ayesha Malik,1105.0900000000001,287.7700000000001,1,7
8053,Saad Chaudhry,1103.99,186.68000000000006,1,1
3603,Ali Sheikh,1103.45,234.70000000000005,1,5
2442,Fatima Ahmed,1100.47,148.81000000000006,1,1
837,Bilal Buriro,1099.56,356.8799999999999,1,6
8619,Danish Ahmed,1098.24,273.24,1,1
326,Fatima Hussain,1097.9,267.0,1,5
1942,Sana Siddiqui,1096.85,173.89999999999986,1,5
8775,Ahmed Memon,1095.67,335.5300000000001,1,1
4654,Hira Ali,1094.94,267.72,1,3
5622,Bilal Malik,1094.5900000000001,228.69000000000017,1,7
2410,Zainab Chaudhry,1093.55,62.5,1,5
9033,Fatima Qureshi,1093.32,251.27999999999997,1,3
1289,Bilal Siddiqui,1092.88,202.6400000000001,1,4
6295,Maryam Ali,1090.52,284.20000000000005,2,9
7148,Hamza Buriro,1086.33,180.85999999999999,2,2
5983,Bilal Mirza,1084.01,160.49,1,1
1340,Sana Qureshi,1082.37,260.93999999999994,1,1
9652,Fahad Mirza,1081.4,379.08000000000004,1,1
4501,Ayesha Khan,1080.26,302.41999999999996,1,2
3191,Bilal Ahmed,1079.76,326.24,1,2
1555,Imran Shah,1079.03,4.1099999999999,1,1
5456,Maryam Sheikh,1077.72,134.47000000000003,1,7
2197,Ali Ali,1076.53,62.819999999999936,1,1
6412,Omar Buriro,1076.25,199.3499999999999,2,10
6747,Omar Hussain,1074.84,205.14999999999998,2,6
5376,Zainab Memon,1073.08,135.15999999999997,1,2
7637,Hira Sheikh,1070.6,214.14999999999998,1,5
2677,Hassan Sheikh,1069.4,213.5,1,5
3693,Maryam Ali,1069.3,357.16999999999996,1,1
81,Saad Hussain,1068.34,301.03,1,1
6606,Ahmed Ali,1066.23,83.13,1,1
3895,Danish Chaudhry,1065.68,285.95000000000005,1,7
140,Ahmed Ali,1065.6,28.319999999999936,1,3
9821,Sara Mirza,1063.81,248.36999999999995,2,12
195,Fahad Ahmed,1062.42,298.2400000000001,1,2
6838,Usman Hussain,1059.33,235.06999999999994,1,1
4515,Sana Ali,1058.44,144.5200000000001,1,4
6197,Fatima Buriro,1057.77,239.4699999999999,1,7
8065,Ayesha Iqbal,1057.08,386.03999999999996,1,1
1111,Imran Ahmed,1051.74,112.79999999999995,1,6
3894,Sara Sheikh,1051.42,291.6,1,1
9489,Hassan Iqbal,1051.36,115.99999999999989,1,1
4692,Sara Shah,1051.26,234.77999999999997,1,7
8801,Hussain Ahmed,1050.81,172.2299999999999,1,3
7849,Fatima Shah,1048.07,255.28999999999996,1,1
5377,Bilal Shah,1047.09,116.7299999999999,1,3
3061,Usman Raza,1046.23,255.88,1,1
1468,Danish Shah,1046.18,118.66000000000008,1,2
4572,Ahmed Chaudhry,1043.9,266.0500000000002,1,5
1782,Ayesha Buriro,1043.48,56.960000000000036,1,4
252,Saad Chaudhry,1040.52,105.65999999999997,1,6
8075,Maham Iqbal,1039.59,73.34999999999991,1,3
7604,Ayesha Raza,1039.4499999999998,284.5999999999998,1,5
1901,Imran Raza,1037.45,30.90000000000009,1,5
5930,Usman Khan,1035.63,114.48000000000002,2,2
9367,Omar Memon,1033.97,322.20000000000005,1,1
595,Sana Khan,1033.59,268.94999999999993,1,1
660,Ayesha Qureshi,1030.74,317.53999999999996,1,1
2505,Sara Malik,1030.61,203.4899999999999,1,7
3841,Omar Memon,1030.38,286.46000000000015,1,1
9742,Fatima Qureshi,1027.53,258.27,1,1
5695,Hussain Buriro,1025.91,160.2700000000001,1,1
6821,Omar Hussain,1021.3,119.20000000000005,1,5
7716,Maham Khan,1021.25,279.89,1,1
5567,Maryam Hussain,1020.62,347.79999999999995,1,2
1567,Maham Ali,1020.06,227.6199999999999,1,2
9528,Ali Ali,1019.1199999999999,248.8199999999999,2,10
6469,Maryam Iqbal,1017.27,138.96000000000004,1,1
3498,Sara Buriro,1015.4399999999998,92.02999999999982,3,13
4787,Hussain Malik,1011.48,84.15999999999997,1,4
6939,Maryam Ali,1009.28,-49.0,1,4
1772,Ahmed Buriro,1008.8,91.75,1,5
7927,Bilal Ahmed,1008.64,140.58000000000004,1,2
5743,Fahad Buriro,1008.59,289.33000000000004,1,1
7236,Sana Buriro,1008.3500000000001,151.7600000000001,1,7
3076,Ali Chaudhry,1007.74,231.77999999999997,1,2
3723,Hira Mirza,1002.98,249.01,1,1
7966,Hassan Mirza,1000.6,157.19,2,5
5356,Bilal Chaudhry,998.2,48.59000000000003,1,1
7971,Omar Hussain,996.6,106.05000000000007,1,1
1994,Hamza Ali,995.6800000000001,56.56000000000006,1,7
9144,Ahmed Memon,993.1200000000001,131.19000000000005,1,3
8714,Ahmed Memon,992.46,197.19000000000005,1,7
4564,Fahad Mirza,991.26,11.569999999999936,1,1
7664,Hira Iqbal,990.36,2.419999999999959,1,2
7271,Bilal Mirza,989.5,163.60000000000002,1,1
9879,Zainab Ahmed,985.88,131.11,1,1
6442,Hira Chaudhry,985.3499999999999,113.6099999999999,1,3
235,Hussain Chaudhry,981.8399999999999,311.6399999999999,1,3
8090,Usman Ali,981.76,214.23000000000002,1,1
8580,Ali Ahmed,978.92,164.91999999999996,1,2
5362,Ali Ali,978.6299999999999,206.18999999999983,1,3
165,Hassan Raza,975.53,235.87,1,1
5191,Sara Hussain,975.24,165.13,1,7
1157,Zainab Khan,974.38,48.60000000000002,1,1
2335,Sara Siddiqui,973.26,66.77999999999997,1,3
9819,Sana Qureshi,972.9,34.99000000000001,1,1
7298,Ali Ali,972.5,287.24,1,1
9955,Hamza Memon,969.36,37.08000000000004,1,3
6495,Hamza Mirza,968.25,51.92999999999995,1,1
8196,Hassan Sheikh,966.5600000000001,241.08000000000004,1,7
506,Bilal Buriro,966.21,47.0,1,1
5081,Danish Ahmed,963.31,132.85000000000005,2,2
5153,Saad Sheikh,963.04,247.14,1,2
3833,Maham Siddiqui,962.97,173.14,1,1
175,Hussain Ahmed,962.78,161.35000000000002,1,7
8702,Usman Raza,962.58,56.280000000000086,1,2
9357,Maham Iqbal,961.08,104.55000000000007,1,3
1813,Danish Buriro,960.5799999999999,246.93999999999997,2,2
7645,Sara Memon,960.3000000000001,234.36000000000013,1,6
1137,Bilal Siddiqui,956.68,311.4,1,4
24,Ayesha Chaudhry,956.3700000000001,313.2900000000001,1,3
9094,Saad Shah,954.85,211.09000000000003,1,1
9483,Imran Iqbal,954.37,169.76,1,1
7865,Ahmed Buriro,953.46,279.48,1,6
2013,Fatima Ahmed,952.92,185.78999999999996,1,3
4119,Saad Malik,952.17,126.13,1,1
6244,Hussain Buriro,951.14,130.14,1,2
3135,Bilal Memon,949.8299999999999,89.17999999999995,1,7
4509,Omar Buriro,947.65,275.19999999999993,1,5
8348,Sara Ahmed,947.44,218.53000000000003,2,4
7739,Bilal Ali,946.01,126.98000000000002,1,1
1181,Maryam Buriro,945.94,327.55000000000007,1,1
9354,Hira Memon,945.28,189.19999999999993,1,2
2985,Hussain Khan,942.84,239.20000000000005,1,4
3687,Sana Qureshi,942.75,149.79999999999995,1,5
2714,Danish Ahmed,941.96,-19.360000000000014,1,4
125,Maham Khan,940.2,85.68000000000006,1,4
274,Ayesha Raza,938.63,103.45999999999992,1,7
8995,Ali Siddiqui,937.6,92.68000000000006,1,4
4068,Sara Memon,935.94,156.44000000000005,1,1
8486,Hira Mirza,935.5,154.38,1,2
4284,Maham Ali,935.32,115.5200000000001,1,1
7689,Hira Qureshi,933.1999999999999,17.899999999999977,1,5
