customer_id,customer_name,total_orders,total_quantity,total_revenue,total_cost,total_profit,first_purchase,last_purchase,average_order_value,customer_lifespan_days,profit_margin,customer_lifetime_value,customer_segment
4792,Danish Khan,1,7,1720.18,1253.28,466.9,2023-05-22,2023-05-22,1720.18,0,27.14,1720.18,Medium Value
416,Usman Shah,1,5,1719.1,1595.65,123.45,2022-12-26,2022-12-26,1719.1,0,7.18,1719.1,Medium Value
1122,Fatima Ali,1,4,1718.64,1376.76,341.88,2023-03-29,2023-03-29,1718.64,0,19.89,1718.64,Medium Value
8567,Hira Chaudhry,1,2,1718.3,1472.3,246.0,2024-03-19,2024-03-19,1718.3,0,14.32,1718.3,Medium Value
364,Sara Ali,1,1,1714.96,1349.87,365.09,2026-05-22,2026-05-22,1714.96,0,21.29,1714.96,Medium Value
8721,Fatima Mirza,1,1,1714.61,1310.13,404.48,2026-07-05,2026-07-05,1714.61,0,23.59,1714.61,Medium Value
951,Zainab Sheikh,1,4,1713.4,1143.36,570.04,2026-07-18,2026-07-18,1713.4,0,33.27,1713.4,Medium Value
5294,Omar Memon,1,1,1712.75,1489.22,223.53,2026-01-29,2026-01-29,1712.75,0,13.05,1712.75,Medium Value
7554,Maryam Shah,1,1,1712.48,1113.52,598.96,2025-02-07,2025-02-07,1712.48,0,34.98,1712.48,Medium Value
9871,Danish Khan,1,1,1711.87,1357.55,354.32,2023-02-02,2023-02-02,1711.87,0,20.7,1711.87,Medium Value
5931,Hassan Iqbal,1,1,1710.17,1170.48,539.69,2026-06-22,2026-06-22,1710.17,0,31.56,1710.17,Medium Value
6880,Saad Ali,1,4,1709.56,1611.64,97.92,2022-05-03,2022-05-03,1709.56,0,5.73,1709.56,Medium Value
9529,Zainab Mirza,1,3,1708.35,1299.66,408.69,2023-06-23,2023-06-23,1708.35,0,23.92,1708.35,Medium Value
8293,Hassan Siddiqui,1,2,1707.4,1451.7,255.7,2022-09-24,2022-09-24,1707.4,0,14.98,1707.4,Medium Value
9394,Hassan Shah,1,2,1707.38,1166.14,541.24,2022-04-08,2022-04-08,1707.38,0,31.7,1707.38,Medium Value
9923,Sana Raza,1,1,1704.82,1475.56,229.26,2024-10-29,2024-10-29,1704.82,0,13.45,1704.82,Medium Value
2481,Omar Sheikh,2,7,1702.5,1529.09,173.41,2022-02-23,2026-03-13,851.25,1479,10.19,1702.5,Medium Value
7257,Hamza Siddiqui,1,3,1700.22,1130.28,569.94,2022-04-03,2022-04-03,1700.22,0,33.52,1700.22,Medium Value
6528,Bilal Khan,1,1,1699.49,1196.4,503.09,2025-11-30,2025-11-30,1699.49,0,29.6,1699.49,Medium Value
7608,Hassan Khan,1,2,1696.18,1452.22,243.96,2022-04-25,2022-04-25,1696.18,0,14.38,1696.18,Medium Value
1196,Fatima Ahmed,2,5,1695.96,1502.11,193.85,2024-07-31,2025-01-28,847.98,181,11.43,1695.96,Medium Value
1430,Sara Siddiqui,1,1,1695.52,1421.38,274.14,2023-09-14,2023-09-14,1695.52,0,16.17,1695.52,Medium Value
1299,Zainab Memon,1,2,1695.46,1210.22,485.24,2024-04-17,2024-04-17,1695.46,0,28.62,1695.46,Medium Value
7156,Hassan Buriro,1,3,1695.03,1526.67,168.36,2022-06-11,2022-06-11,1695.03,0,9.93,1695.03,Medium Value
8500,Omar Khan,1,1,1689.89,1383.17,306.72,2024-03-25,2024-03-25,1689.89,0,18.15,1689.89,Medium Value
9908,Saad Buriro,1,5,1689.65,1553.65,136.0,2026-04-04,2026-04-04,1689.65,0,8.05,1689.65,Medium Value
3659,Hira Chaudhry,1,3,1689.42,1586.4,103.02,2025-04-06,2025-04-06,1689.42,0,6.1,1689.42,Medium Value
6726,Ali Qureshi,1,5,1689.15,1165.1,524.05,2024-08-19,2024-08-19,1689.15,0,31.02,1689.15,Medium Value
7502,Sana Memon,1,4,1688.8,1187.28,501.52,2022-10-17,2022-10-17,1688.8,0,29.7,1688.8,Medium Value
9473,Hussain Khan,1,2,1688.5,1196.42,492.08,2023-09-07,2023-09-07,1688.5,0,29.14,1688.5,Medium Value
6691,Sana Siddiqui,2,5,1687.91,1254.35,433.56,2023-06-01,2025-11-11,843.96,894,25.69,1687.91,Medium Value
9505,Imran Raza,2,4,1687.75,1145.35,542.4,2023-08-26,2024-07-10,843.88,319,32.14,1687.75,Medium Value
3335,Fatima Qureshi,2,4,1686.73,1303.29,383.44,2022-03-23,2025-11-05,843.36,1323,22.73,1686.73,Medium Value
892,Ali Iqbal,1,7,1684.62,1372.77,311.85,2025-06-13,2025-06-13,1684.62,0,18.51,1684.62,Medium Value
9913,Imran Chaudhry,1,7,1683.08,1501.64,181.44,2024-03-23,2024-03-23,1683.08,0,10.78,1683.08,Medium Value
4922,Hira Ahmed,1,3,1683.0,1371.42,311.58,2024-11-05,2024-11-05,1683.0,0,18.51,1683.0,Medium Value
9156,Ali Chaudhry,1,5,1681.85,1174.95,506.9,2026-04-15,2026-04-15,1681.85,0,30.14,1681.85,Medium Value
1640,Saad Memon,1,6,1680.9,1585.26,95.64,2023-01-03,2023-01-03,1680.9,0,5.69,1680.9,Medium Value
3369,Omar Ahmed,1,6,1678.86,1661.34,17.52,2024-09-18,2024-09-18,1678.86,0,1.04,1678.86,Medium Value
3917,Ayesha Sheikh,1,1,1678.81,1212.01,466.8,2025-06-23,2025-06-23,1678.81,0,27.81,1678.81,Medium Value
4862,Hassan Chaudhry,1,7,1678.6,1567.79,110.81,2025-06-28,2025-06-28,1678.6,0,6.6,1678.6,Medium Value
4001,Maryam Memon,1,1,1677.32,1201.88,475.44,2022-12-08,2022-12-08,1677.32,0,28.35,1677.32,Medium Value
7234,Maryam Qureshi,1,3,1674.18,1443.42,230.76,2022-07-21,2022-07-21,1674.18,0,13.78,1674.18,Medium Value
6428,Usman Qureshi,2,3,1673.72,1329.61,344.11,2026-05-12,2026-06-30,836.86,49,20.56,1673.72,Medium Value
2264,Ali Ali,1,4,1669.76,1485.4,184.36,2023-11-15,2023-11-15,1669.76,0,11.04,1669.76,Medium Value
5440,Maham Ahmed,1,2,1668.14,1593.5,74.64,2026-05-27,2026-05-27,1668.14,0,4.47,1668.14,Medium Value
6516,Ali Sheikh,1,2,1665.98,1389.74,276.24,2024-06-30,2024-06-30,1665.98,0,16.58,1665.98,Medium Value
5539,Fatima Qureshi,1,2,1665.3,1117.52,547.78,2023-11-16,2023-11-16,1665.3,0,32.89,1665.3,Medium Value
9796,Usman Hussain,1,2,1665.06,1432.74,232.32,2025-04-29,2025-04-29,1665.06,0,13.95,1665.06,Medium Value
3278,Ayesha Raza,1,3,1663.08,1335.69,327.39,2024-02-22,2024-02-22,1663.08,0,19.69,1663.08,Medium Value
9532,Ali Hussain,2,2,1662.58,1538.73,123.85,2023-08-30,2026-03-16,831.29,929,7.45,1662.58,Medium Value
457,Omar Iqbal,1,1,1662.58,1179.8,482.78,2024-10-15,2024-10-15,1662.58,0,29.04,1662.58,Medium Value
2449,Fahad Raza,2,8,1661.04,1171.35,489.69,2023-09-17,2024-04-10,830.52,206,29.48,1661.04,Medium Value
3916,Hussain Malik,1,2,1659.0,1507.14,151.86,2024-05-24,2024-05-24,1659.0,0,9.15,1659.0,Medium Value
8736,Ahmed Malik,1,2,1658.8,1408.98,249.82,2022-06-20,2022-06-20,1658.8,0,15.06,1658.8,Medium Value
33,Ayesha Malik,2,3,1657.89,1227.53,430.36,2022-12-17,2024-04-07,828.94,477,25.96,1657.89,Medium Value
1436,Bilal Iqbal,1,1,1656.95,1294.19,362.76,2024-10-20,2024-10-20,1656.95,0,21.89,1656.95,Medium Value
452,Usman Chaudhry,1,1,1656.56,1311.87,344.69,2023-07-01,2023-07-01,1656.56,0,20.81,1656.56,Medium Value
7515,Fatima Memon,1,2,1654.96,1593.58,61.38,2026-01-04,2026-01-04,1654.96,0,3.71,1654.96,Medium Value
2863,Usman Malik,1,1,1652.75,1346.99,305.76,2025-09-06,2025-09-06,1652.75,0,18.5,1652.75,Medium Value
2779,Hassan Shah,1,1,1651.79,1124.99,526.8,2025-03-22,2025-03-22,1651.79,0,31.89,1651.79,Medium Value
6991,Imran Ali,1,2,1651.76,1086.06,565.7,2023-06-29,2023-06-29,1651.76,0,34.25,1651.76,Medium Value
3026,Ayesha Ahmed,2,2,1650.53,1584.95,65.58,2024-01-30,2026-01-14,825.27,715,3.97,1650.53,Medium Value
6231,Fatima Chaudhry,1,1,1649.85,1387.04,262.81,2023-07-12,2023-07-12,1649.85,0,15.93,1649.85,Medium Value
9348,Hamza Mirza,1,2,1648.44,1498.48,149.96,2026-02-08,2026-02-08,1648.44,0,9.1,1648.44,Medium Value
379,Sara Qureshi,1,1,1647.37,1209.44,437.93,2025-01-20,2025-01-20,1647.37,0,26.58,1647.37,Medium Value
6155,Danish Siddiqui,2,8,1646.09,1357.96,288.13,2022-06-22,2024-04-01,823.04,649,17.5,1646.09,Medium Value
2036,Ahmed Buriro,1,7,1645.98,1260.0,385.98,2026-03-07,2026-03-07,1645.98,0,23.45,1645.98,Medium Value
7101,Danish Qureshi,1,2,1645.6,1524.68,120.92,2026-05-08,2026-05-08,1645.6,0,7.35,1645.6,Medium Value
5650,Bilal Ahmed,1,2,1644.96,1081.56,563.4,2023-07-12,2023-07-12,1644.96,0,34.25,1644.96,Medium Value
2164,Fahad Siddiqui,1,2,1643.58,1638.28,5.3,2022-01-31,2022-01-31,1643.58,0,0.32,1643.58,Medium Value
7578,Hira Khan,1,1,1642.86,1241.77,401.09,2025-10-15,2025-10-15,1642.86,0,24.41,1642.86,Medium Value
9560,Fatima Memon,1,7,1642.48,1501.64,140.84,2022-08-25,2022-08-25,1642.48,0,8.57,1642.48,Medium Value
1009,Ayesha Memon,2,13,1641.92,1336.68,305.24,2025-01-19,2026-02-24,820.96,401,18.59,1641.92,Medium Value
9683,Imran Iqbal,1,4,1640.2,1413.8,226.4,2026-03-02,2026-03-02,1640.2,0,13.8,1640.2,Medium Value
2438,Hussain Hussain,1,5,1639.6,1699.25,-59.65,2024-07-15,2024-07-15,1639.6,0,-3.64,1639.6,Medium Value
9085,Fahad Khan,1,1,1639.24,1298.02,341.22,2024-08-16,2024-08-16,1639.24,0,20.82,1639.24,Medium Value
6596,Maham Qureshi,1,2,1639.02,1137.96,501.06,2023-02-19,2023-02-19,1639.02,0,30.57,1639.02,Medium Value
1435,Fahad Shah,1,5,1638.3,1177.75,460.55,2024-07-29,2024-07-29,1638.3,0,28.11,1638.3,Medium Value
9548,Fahad Memon,1,4,1636.92,1191.2,445.72,2025-10-28,2025-10-28,1636.92,0,27.23,1636.92,Medium Value
6588,Ali Iqbal,1,1,1635.82,1453.46,182.36,2023-08-12,2023-08-12,1635.82,0,11.15,1635.82,Medium Value
7691,Ali Khan,1,4,1635.12,1274.96,360.16,2025-02-03,2025-02-03,1635.12,0,22.03,1635.12,Medium Value
4530,Saad Raza,1,2,1633.98,1249.56,384.42,2025-12-10,2025-12-10,1633.98,0,23.53,1633.98,Medium Value
351,Zainab Hussain,1,3,1633.95,1044.9,589.05,2026-07-16,2026-07-16,1633.95,0,36.05,1633.95,Medium Value
6646,Ahmed Ali,1,2,1631.46,1509.04,122.42,2025-09-05,2025-09-05,1631.46,0,7.5,1631.46,Medium Value
7128,Danish Siddiqui,1,2,1629.8,1450.56,179.24,2026-04-27,2026-04-27,1629.8,0,11.0,1629.8,Medium Value
8061,Ahmed Hussain,1,3,1629.06,1354.83,274.23,2022-11-03,2022-11-03,1629.06,0,16.83,1629.06,Medium Value
548,Hamza Ali,1,2,1627.32,1237.8,389.52,2023-09-13,2023-09-13,1627.32,0,23.94,1627.32,Medium Value
6803,Bilal Sheikh,1,1,1625.14,1324.68,300.46,2025-04-26,2025-04-26,1625.14,0,18.49,1625.14,Medium Value
1158,Usman Khan,1,4,1624.8,1113.88,510.92,2026-04-21,2026-04-21,1624.8,0,31.45,1624.8,Medium Value
6222,Imran Shah,1,5,1622.5,1286.0,336.5,2026-07-19,2026-07-19,1622.5,0,20.74,1622.5,Medium Value
7112,Sana Raza,1,1,1621.46,1225.8,395.66,2024-11-12,2024-11-12,1621.46,0,24.4,1621.46,Medium Value
9004,Fatima Khan,1,1,1620.84,1236.26,384.58,2023-05-02,2023-05-02,1620.84,0,23.73,1620.84,Medium Value
6608,Hassan Shah,1,2,1619.58,1070.46,549.12,2023-08-18,2023-08-18,1619.58,0,33.91,1619.58,Medium Value
1727,Fatima Qureshi,1,4,1618.72,1200.36,418.36,2023-02-25,2023-02-25,1618.72,0,25.85,1618.72,Medium Value
2063,Maham Sheikh,2,3,1618.11,1457.98,160.13,2024-03-01,2026-03-22,809.06,751,9.9,1618.11,Medium Value
4827,Danish Ahmed,1,1,1618.05,1263.32,354.73,2024-06-09,2024-06-09,1618.05,0,21.92,1618.05,Medium Value
4233,Fatima Memon,1,7,1616.44,1491.56,124.88,2026-04-27,2026-04-27,1616.44,0,7.73,1616.44,Medium Value
3333,Hira Khan,1,3,1614.96,1303.68,311.28,2024-12-16,2024-12-16,1614.96,0,19.27,1614.96,Medium Value
9657,Ahmed Siddiqui,1,2,1610.54,1267.34,343.2,2024-11-07,2024-11-07,1610.54,0,21.31,1610.54,Medium Value
393,Fatima Raza,1,2,1609.68,1344.1,265.58,2025-06-23,2025-06-23,1609.68,0,16.5,1609.68,Medium Value
6260,Sara Shah,2,8,1607.67,1162.44,445.23,2023-04-09,2024-11-21,803.84,592,27.69,1607.67,Medium Value
8950,Ayesha Ahmed,1,7,1605.03,1114.61,490.42,2025-09-20,2025-09-20,1605.03,0,30.56,1605.03,Medium Value
2028,Ali Qureshi,1,6,1602.24,1263.72,338.52,2022-09-02,2022-09-02,1602.24,0,21.13,1602.24,Medium Value
5480,Hira Iqbal,1,2,1600.56,1271.92,328.64,2023-04-21,2023-04-21,1600.56,0,20.53,1600.56,Medium Value
2229,Sana Khan,1,6,1600.38,1417.92,182.46,2023-11-17,2023-11-17,1600.38,0,11.4,1600.38,Medium Value
63,Fahad Raza,1,1,1600.25,1225.19,375.06,2023-02-19,2023-02-19,1600.25,0,23.44,1600.25,Medium Value
7863,Hira Ali,1,1,1599.0,1427.52,171.48,2023-08-26,2023-08-26,1599.0,0,10.72,1599.0,Medium Value
8770,Maryam Ali,1,3,1597.74,1301.94,295.8,2022-12-27,2022-12-27,1597.74,0,18.51,1597.74,Medium Value
1840,Zainab Buriro,1,3,1597.35,1421.79,175.56,2023-11-13,2023-11-13,1597.35,0,10.99,1597.35,Medium Value
1836,Hassan Ali,2,4,1597.06,1271.83,325.23,2023-12-20,2024-03-08,798.53,79,20.36,1597.06,Medium Value
2030,Usman Raza,1,2,1594.16,1319.32,274.84,2022-01-06,2022-01-06,1594.16,0,17.24,1594.16,Medium Value
3794,Danish Ahmed,1,7,1593.13,1355.41,237.72,2026-03-28,2026-03-28,1593.13,0,14.92,1593.13,Medium Value
8941,Hira Ahmed,1,2,1592.16,1061.9,530.26,2023-08-18,2023-08-18,1592.16,0,33.3,1592.16,Medium Value
9918,Bilal Siddiqui,1,2,1591.96,1366.14,225.82,2025-05-25,2025-05-25,1591.96,0,14.19,1591.96,Medium Value
6160,Hamza Chaudhry,1,6,1591.74,1162.86,428.88,2025-04-18,2025-04-18,1591.74,0,26.94,1591.74,Medium Value
6496,Ahmed Khan,1,1,1591.7,1345.13,246.57,2025-01-02,2025-01-02,1591.7,0,15.49,1591.7,Medium Value
7263,Imran Raza,1,2,1591.64,1112.68,478.96,2022-01-12,2022-01-12,1591.64,0,30.09,1591.64,Medium Value
9679,Fatima Siddiqui,1,1,1591.0,1231.87,359.13,2024-11-06,2024-11-06,1591.0,0,22.57,1591.0,Medium Value
5408,Hussain Ahmed,1,5,1590.45,1480.15,110.3,2024-11-06,2024-11-06,1590.45,0,6.94,1590.45,Medium Value
8599,Hira Siddiqui,1,1,1588.21,1079.8,508.41,2025-03-15,2025-03-15,1588.21,0,32.01,1588.21,Medium Value
7182,Danish Siddiqui,1,4,1588.08,1486.2,101.88,2025-02-19,2025-02-19,1588.08,0,6.42,1588.08,Medium Value
7358,Bilal Ahmed,1,2,1587.16,1337.56,249.6,2026-03-30,2026-03-30,1587.16,0,15.73,1587.16,Medium Value
3903,Maham Memon,2,2,1585.64,1395.38,190.26,2023-06-20,2025-02-19,792.82,610,12.0,1585.64,Medium Value
9167,Imran Hussain,1,2,1583.78,1453.92,129.86,2024-07-04,2024-07-04,1583.78,0,8.2,1583.78,Medium Value
3958,Hassan Iqbal,1,3,1582.32,1472.49,109.83,2024-04-07,2024-04-07,1582.32,0,6.94,1582.32,Medium Value
8698,Fatima Qureshi,1,4,1581.16,1119.44,461.72,2022-07-22,2022-07-22,1581.16,0,29.2,1581.16,Medium Value
1922,Sana Malik,2,6,1580.78,1402.36,178.42,2022-03-17,2022-05-15,790.39,59,11.29,1580.78,Medium Value
310,Ahmed Ahmed,1,7,1575.35,1289.54,285.81,2022-12-24,2022-12-24,1575.35,0,18.14,1575.35,Medium Value
9359,Sana Hussain,1,1,1574.28,1160.41,413.87,2026-03-26,2026-03-26,1574.28,0,26.29,1574.28,Medium Value
4022,Saad Ahmed,1,1,1573.93,1345.9,228.03,2023-05-04,2023-05-04,1573.93,0,14.49,1573.93,Medium Value
8009,Ayesha Mirza,1,1,1571.45,1148.93,422.52,2023-07-15,2023-07-15,1571.45,0,26.89,1571.45,Medium Value
3103,Ahmed Iqbal,1,5,1569.3,1347.8,221.5,2022-06-10,2022-06-10,1569.3,0,14.11,1569.3,Medium Value
1550,Hussain Malik,1,2,1568.08,1087.3,480.78,2023-05-09,2023-05-09,1568.08,0,30.66,1568.08,Medium Value
2308,Sana Siddiqui,1,2,1566.52,1062.64,503.88,2024-03-29,2024-03-29,1566.52,0,32.17,1566.52,Medium Value
6265,Sara Siddiqui,2,5,1564.51,1393.4,171.11,2022-02-22,2024-05-26,782.26,824,10.94,1564.51,Medium Value
9868,Hamza Buriro,1,2,1564.18,1175.34,388.84,2025-05-12,2025-05-12,1564.18,0,24.86,1564.18,Medium Value
8411,Saad Memon,1,4,1562.36,1513.08,49.28,2025-09-09,2025-09-09,1562.36,0,3.15,1562.36,Medium Value
2423,Maham Buriro,1,3,1561.8,1184.01,377.79,2022-02-15,2022-02-15,1561.8,0,24.19,1561.8,Medium Value
5291,Sara Malik,1,2,1561.34,1175.14,386.2,2024-09-19,2024-09-19,1561.34,0,24.74,1561.34,Medium Value
9344,Omar Shah,1,5,1554.2,1049.65,504.55,2024-12-12,2024-12-12,1554.2,0,32.46,1554.2,Medium Value
5365,Fatima Chaudhry,1,7,1553.3,1483.51,69.79,2025-01-13,2025-01-13,1553.3,0,4.49,1553.3,Medium Value
8699,Zainab Ahmed,1,7,1553.02,1067.43,485.59,2024-09-27,2024-09-27,1553.02,0,31.27,1553.02,Medium Value
5715,Maryam Ali,1,5,1551.75,1210.9,340.85,2023-06-04,2023-06-04,1551.75,0,21.97,1551.75,Medium Value
7563,Hassan Ali,1,2,1550.92,1210.22,340.7,2024-01-29,2024-01-29,1550.92,0,21.97,1550.92,Medium Value
640,Ali Mirza,1,4,1550.16,1152.4,397.76,2025-07-15,2025-07-15,1550.16,0,25.66,1550.16,Medium Value
6316,Ali Sheikh,1,3,1548.69,1154.13,394.56,2022-01-28,2022-01-28,1548.69,0,25.48,1548.69,Medium Value
2869,Bilal Chaudhry,1,1,1546.87,1094.3,452.57,2025-05-06,2025-05-06,1546.87,0,29.26,1546.87,Medium Value
6424,Ayesha Buriro,1,5,1544.3,1245.5,298.8,2023-03-25,2023-03-25,1544.3,0,19.35,1544.3,Medium Value
1775,Hamza Hussain,1,5,1543.95,1077.5,466.45,2022-09-27,2022-09-27,1543.95,0,30.21,1543.95,Medium Value
5181,Ayesha Hussain,1,1,1543.78,1014.13,529.65,2024-01-10,2024-01-10,1543.78,0,34.31,1543.78,Medium Value
7633,Imran Chaudhry,2,5,1543.42,1273.28,270.14,2022-08-02,2022-09-16,771.71,45,17.5,1543.42,Medium Value
6882,Fahad Hussain,1,6,1541.94,1347.36,194.58,2022-02-02,2022-02-02,1541.94,0,12.62,1541.94,Medium Value
8163,Hussain Shah,1,4,1538.64,1132.44,406.2,2025-07-07,2025-07-07,1538.64,0,26.4,1538.64,Medium Value
7425,Hussain Buriro,1,2,1536.98,1069.12,467.86,2022-03-12,2022-03-12,1536.98,0,30.44,1536.98,Medium Value
3035,Hassan Iqbal,1,1,1533.71,985.69,548.02,2024-04-03,2024-04-03,1533.71,0,35.73,1533.71,Medium Value
8083,Hamza Ali,1,1,1532.74,1178.22,354.52,2023-12-13,2023-12-13,1532.74,0,23.13,1532.74,Medium Value
9345,Sara Hussain,1,1,1530.87,1384.91,145.96,2025-11-23,2025-11-23,1530.87,0,9.53,1530.87,Medium Value
9574,Bilal Memon,1,1,1530.39,1146.74,383.65,2023-04-24,2023-04-24,1530.39,0,25.07,1530.39,Medium Value
904,Ali Sheikh,1,4,1529.64,1253.44,276.2,2025-09-01,2025-09-01,1529.64,0,18.06,1529.64,Medium Value
3421,Bilal Mirza,1,2,1525.38,1007.8,517.58,2025-04-04,2025-04-04,1525.38,0,33.93,1525.38,Medium Value
7951,Saad Hussain,1,4,1522.12,1148.44,373.68,2026-02-22,2026-02-22,1522.12,0,24.55,1522.12,Medium Value
2215,Maham Chaudhry,1,3,1521.9,1232.64,289.26,2024-01-09,2024-01-09,1521.9,0,19.01,1521.9,Medium Value
2668,Maryam Ali,1,3,1521.63,1354.98,166.65,2024-01-22,2024-01-22,1521.63,0,10.95,1521.63,Medium Value
1115,Bilal Iqbal,1,5,1520.65,1224.4,296.25,2023-11-05,2023-11-05,1520.65,0,19.48,1520.65,Medium Value
9134,Hassan Raza,1,6,1520.04,1210.62,309.42,2022-10-15,2022-10-15,1520.04,0,20.36,1520.04,Medium Value
6546,Ahmed Mirza,1,1,1519.33,1275.02,244.31,2024-03-17,2024-03-17,1519.33,0,16.08,1519.33,Medium Value
6626,Usman Chaudhry,1,2,1517.58,1450.84,66.74,2025-11-08,2025-11-08,1517.58,0,4.4,1517.58,Medium Value
6238,Danish Memon,1,2,1513.44,1201.62,311.82,2024-04-14,2024-04-14,1513.44,0,20.6,1513.44,Medium Value
4673,Saad Khan,1,3,1512.24,1092.12,420.12,2022-08-14,2022-08-14,1512.24,0,27.78,1512.24,Medium Value
1787,Hira Malik,2,9,1510.29,1125.81,384.48,2023-08-02,2025-10-25,755.14,815,25.46,1510.29,Medium Value
5540,Sara Khan,2,2,1509.34,1048.9,460.44,2022-02-17,2024-09-18,754.67,944,30.51,1509.34,Medium Value
4260,Imran Malik,1,2,1508.3,1508.26,0.04,2022-02-01,2022-02-01,1508.3,0,0.0,1508.3,Medium Value
2119,Imran Ali,1,3,1508.13,1020.54,487.59,2023-06-22,2023-06-22,1508.13,0,32.33,1508.13,Medium Value
2992,Imran Mirza,1,4,1504.88,1538.2,-33.32,2023-07-24,2023-07-24,1504.88,0,-2.21,1504.88,Medium Value
7841,Imran Chaudhry,1,3,1504.83,1150.53,354.3,2022-11-08,2022-11-08,1504.83,0,23.54,1504.83,Medium Value
545,Hira Ahmed,1,7,1503.81,1169.91,333.9,2024-03-22,2024-03-22,1503.81,0,22.2,1503.81,Medium Value
4105,Hamza Chaudhry,1,1,1499.99,1047.56,452.43,2022-02-17,2022-02-17,1499.99,0,30.16,1499.99,Medium Value
653,Maryam Memon,2,7,1497.7,1361.28,136.42,2023-06-08,2025-12-27,748.85,933,9.11,1497.7,Medium Value
8440,Hussain Ahmed,2,7,1496.76,945.13,551.63,2023-07-07,2023-09-01,748.38,56,36.85,1496.76,Medium Value
6133,Hamza Memon,1,1,1494.78,1209.5,285.28,2026-06-14,2026-06-14,1494.78,0,19.09,1494.78,Medium Value
8879,Maryam Ahmed,1,5,1494.35,1576.2,-81.85,2024-08-06,2024-08-06,1494.35,0,-5.48,1494.35,Medium Value
757,Sara Malik,2,11,1493.51,1071.72,421.79,2024-10-18,2025-04-21,746.76,185,28.24,1493.51,Medium Value
2382,Ahmed Shah,1,7,1490.93,1122.24,368.69,2023-03-18,2023-03-18,1490.93,0,24.73,1490.93,Medium Value
677,Fatima Chaudhry,1,3,1490.52,1180.56,309.96,2024-04-03,2024-04-03,1490.52,0,20.8,1490.52,Medium Value
9510,Ahmed Ali,1,1,1489.82,1248.9,240.92,2023-03-23,2023-03-23,1489.82,0,16.17,1489.82,Medium Value
9336,Hussain Mirza,1,4,1487.68,1041.28,446.4,2026-01-16,2026-01-16,1487.68,0,30.01,1487.68,Medium Value
20,Bilal Hussain,1,6,1486.74,1047.72,439.02,2025-08-14,2025-08-14,1486.74,0,29.53,1486.74,Medium Value
5892,Danish Raza,1,1,1486.12,1179.67,306.45,2023-05-28,2023-05-28,1486.12,0,20.62,1486.12,Medium Value
4410,Maham Ahmed,1,3,1485.78,1177.62,308.16,2023-10-16,2023-10-16,1485.78,0,20.74,1485.78,Medium Value
1064,Hamza Hussain,1,3,1484.61,1071.24,413.37,2024-05-09,2024-05-09,1484.61,0,27.84,1484.61,Medium Value
5564,Bilal Ahmed,1,1,1483.44,1259.62,223.82,2022-10-07,2022-10-07,1483.44,0,15.09,1483.44,Medium Value
9735,Ali Ali,1,1,1482.9,1325.66,157.24,2025-05-06,2025-05-06,1482.9,0,10.6,1482.9,Medium Value
1738,Bilal Shah,1,1,1482.02,1045.63,436.39,2022-05-06,2022-05-06,1482.02,0,29.45,1482.02,Medium Value
8472,Usman Mirza,1,7,1480.92,1364.37,116.55,2026-01-03,2026-01-03,1480.92,0,7.87,1480.92,Medium Value
7143,Usman Buriro,1,2,1480.0,1274.28,205.72,2025-11-17,2025-11-17,1480.0,0,13.9,1480.0,Medium Value
6330,Ahmed Shah,1,3,1479.78,961.32,518.46,2026-01-17,2026-01-17,1479.78,0,35.04,1479.78,Medium Value
5541,Ahmed Iqbal,1,1,1475.07,1449.59,25.48,2022-02-18,2022-02-18,1475.07,0,1.73,1475.07,Medium Value
6234,Danish Shah,2,2,1472.87,1031.8,441.07,2023-01-09,2024-03-11,736.44,427,29.95,1472.87,Medium Value
6067,Hamza Sheikh,1,2,1471.16,1012.5,458.66,2025-11-04,2025-11-04,1471.16,0,31.18,1471.16,Medium Value
2513,Fahad Ali,1,1,1470.43,1394.43,76.0,2022-04-30,2022-04-30,1470.43,0,5.17,1470.43,Medium Value
684,Hamza Siddiqui,1,1,1468.02,1160.41,307.61,2025-11-26,2025-11-26,1468.02,0,20.95,1468.02,Medium Value
5589,Sana Sheikh,1,4,1465.52,1052.16,413.36,2025-09-01,2025-09-01,1465.52,0,28.21,1465.52,Medium Value
1491,Sara Khan,1,1,1464.82,997.08,467.74,2022-11-28,2022-11-28,1464.82,0,31.93,1464.82,Medium Value
3231,Hussain Siddiqui,1,6,1463.4,1346.16,117.24,2024-01-12,2024-01-12,1463.4,0,8.01,1463.4,Medium Value
7311,Usman Qureshi,1,4,1462.8,1187.8,275.0,2023-11-07,2023-11-07,1462.8,0,18.8,1462.8,Medium Value
5732,Sana Chaudhry,1,1,1462.7,1053.59,409.11,2026-05-14,2026-05-14,1462.7,0,27.97,1462.7,Medium Value
2181,Ali Buriro,1,1,1462.52,1038.8,423.72,2022-01-01,2022-01-01,1462.52,0,28.97,1462.52,Medium Value
6996,Hussain Mirza,1,7,1462.44,1170.68,291.76,2023-05-24,2023-05-24,1462.44,0,19.95,1462.44,Medium Value
7643,Ahmed Malik,1,1,1462.39,1385.52,76.87,2022-03-24,2022-03-24,1462.39,0,5.26,1462.39,Medium Value
715,Bilal Buriro,1,1,1459.69,1344.45,115.24,2022-03-17,2022-03-17,1459.69,0,7.89,1459.69,Medium Value
4872,Zainab Shah,1,1,1457.68,1302.16,155.52,2026-01-06,2026-01-06,1457.68,0,10.67,1457.68,Medium Value
